Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2020,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,54,"ANZSIC06 groups C201, C202, C203, and C209"
2020,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,143,"ANZSIC06 groups C201, C202, C203, and C209"
2020,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,103,"ANZSIC06 groups C201, C202, C203, and C209"
2020,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,18,"ANZSIC06 groups C201, C202, C203, and C209"
2020,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,6,"ANZSIC06 groups C201, C202, C203, and C209"
2020,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,3,"ANZSIC06 groups C201, C202, C203, and C209"
2020,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,54,"ANZSIC06 groups C201, C202, C203, and C209"
2020,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,126,"ANZSIC06 groups C211, C212, C213, and C214"
2020,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,C,"ANZSIC06 groups C211, C212, C213, and C214"
2020,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,C,"ANZSIC06 groups C211, C212, C213, and C214"
2020,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,C,"ANZSIC06 groups C211, C212, C213, and C214"
2020,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,C,"ANZSIC06 groups C211, C212, C213, and C214"
2020,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,21,"ANZSIC06 groups C211, C212, C213, and C214"
2020,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,126,"ANZSIC06 groups C211, C212, C213, and C214"
2020,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,C,"ANZSIC06 groups C211, C212, C213, and C214"
2020,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,C,"ANZSIC06 groups C211, C212, C213, and C214"
2020,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,C,"ANZSIC06 groups C211, C212, C213, and C214"
2020,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,C,"ANZSIC06 groups C211, C212, C213, and C214"
2020,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,21,"ANZSIC06 groups C211, C212, C213, and C214"
2020,Level 4,CC721,Fabricated Metal Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,160,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2020,Level 4,CC721,Fabricated Metal Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,123,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2020,Level 4,CC721,Fabricated Metal Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,30,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2020,Level 4,CC721,Fabricated Metal Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,29,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2020,Level 4,CC721,Fabricated Metal Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,13,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2020,Level 4,CC721,Fabricated Metal Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,45,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2020,Level 3,CC72,Fabricated Metal Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,160,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2020,Level 3,CC72,Fabricated Metal Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,123,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2020,Level 3,CC72,Fabricated Metal Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,30,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2020,Level 3,CC72,Fabricated Metal Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,29,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2020,Level 3,CC72,Fabricated Metal Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,13,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2020,Level 3,CC72,Fabricated Metal Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,45,"ANZSIC06 groups C221, C222, C223, C224, and C229"
2020,Level 4,CC811,Transport Equipment Manufacturing,Percentage,H36,Current ratio,Financial ratios,179,ANZSIC06 groups C231 and C239
2020,Level 4,CC811,Transport Equipment Manufacturing,Percentage,H37,Quick ratio,Financial ratios,110,ANZSIC06 groups C231 and C239
2020,Level 4,CC811,Transport Equipment Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,26,ANZSIC06 groups C231 and C239
2020,Level 4,CC811,Transport Equipment Manufacturing,Percentage,H39,Return on equity,Financial ratios,24,ANZSIC06 groups C231 and C239
2020,Level 4,CC811,Transport Equipment Manufacturing,Percentage,H40,Return on total assets,Financial ratios,10,ANZSIC06 groups C231 and C239
2020,Level 4,CC811,Transport Equipment Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,43,ANZSIC06 groups C231 and C239
2020,Level 3,CC81,Transport Equipment Manufacturing,Percentage,H36,Current ratio,Financial ratios,179,ANZSIC06 groups C231 and C239
2020,Level 3,CC81,Transport Equipment Manufacturing,Percentage,H37,Quick ratio,Financial ratios,110,ANZSIC06 groups C231 and C239
2020,Level 3,CC81,Transport Equipment Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,26,ANZSIC06 groups C231 and C239
2020,Level 3,CC81,Transport Equipment Manufacturing,Percentage,H39,Return on equity,Financial ratios,24,ANZSIC06 groups C231 and C239
2020,Level 3,CC81,Transport Equipment Manufacturing,Percentage,H40,Return on total assets,Financial ratios,10,ANZSIC06 groups C231 and C239
2020,Level 3,CC81,Transport Equipment Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,43,ANZSIC06 groups C231 and C239
2020,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Percentage,H36,Current ratio,Financial ratios,122,"ANZSIC06 groups C241, C242, C243, and C244"
2020,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Percentage,H37,Quick ratio,Financial ratios,90,"ANZSIC06 groups C241, C242, C243, and C244"
2020,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,31,"ANZSIC06 groups C241, C242, C243, and C244"
2020,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Percentage,H39,Return on equity,Financial ratios,30,"ANZSIC06 groups C241, C242, C243, and C244"
2020,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Percentage,H40,Return on total assets,Financial ratios,12,"ANZSIC06 groups C241, C242, C243, and C244"
2020,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,40,"ANZSIC06 groups C241, C242, C243, and C244"
2020,Level 4,CC822,Machinery Manufacturing,Percentage,H36,Current ratio,Financial ratios,161,"ANZSIC06 groups C245, C246, and C249"
2020,Level 4,CC822,Machinery Manufacturing,Percentage,H37,Quick ratio,Financial ratios,115,"ANZSIC06 groups C245, C246, and C249"
2020,Level 4,CC822,Machinery Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,31,"ANZSIC06 groups C245, C246, and C249"
2020,Level 4,CC822,Machinery Manufacturing,Percentage,H39,Return on equity,Financial ratios,25,"ANZSIC06 groups C245, C246, and C249"
2020,Level 4,CC822,Machinery Manufacturing,Percentage,H40,Return on total assets,Financial ratios,11,"ANZSIC06 groups C245, C246, and C249"
2020,Level 4,CC822,Machinery Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,42,"ANZSIC06 groups C245, C246, and C249"
2020,Level 3,CC82,Machinery and Other Equipment Manufacturing,Percentage,H36,Current ratio,Financial ratios,138,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2020,Level 3,CC82,Machinery and Other Equipment Manufacturing,Percentage,H37,Quick ratio,Financial ratios,100,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2020,Level 3,CC82,Machinery and Other Equipment Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,31,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2020,Level 3,CC82,Machinery and Other Equipment Manufacturing,Percentage,H39,Return on equity,Financial ratios,28,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2020,Level 3,CC82,Machinery and Other Equipment Manufacturing,Percentage,H40,Return on total assets,Financial ratios,11,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2020,Level 3,CC82,Machinery and Other Equipment Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,41,"ANZSIC06 groups C241, C242, C243, C244, C245, C246, and C249"
2020,Level 4,CC911,Furniture Manufacturing,Percentage,H36,Current ratio,Financial ratios,147,ANZSIC06 group C251
2020,Level 4,CC911,Furniture Manufacturing,Percentage,H37,Quick ratio,Financial ratios,104,ANZSIC06 group C251
2020,Level 4,CC911,Furniture Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,41,ANZSIC06 group C251
2020,Level 4,CC911,Furniture Manufacturing,Percentage,H39,Return on equity,Financial ratios,36,ANZSIC06 group C251
2020,Level 4,CC911,Furniture Manufacturing,Percentage,H40,Return on total assets,Financial ratios,13,ANZSIC06 group C251
2020,Level 4,CC911,Furniture Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,36,ANZSIC06 group C251
2020,Level 4,CC912,Other Manufacturing,Percentage,H36,Current ratio,Financial ratios,138,ANZSIC06 group C259
2020,Level 4,CC912,Other Manufacturing,Percentage,H37,Quick ratio,Financial ratios,81,ANZSIC06 group C259
2020,Level 4,CC912,Other Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,36,ANZSIC06 group C259
2020,Level 4,CC912,Other Manufacturing,Percentage,H39,Return on equity,Financial ratios,40,ANZSIC06 group C259
2020,Level 4,CC912,Other Manufacturing,Percentage,H40,Return on total assets,Financial ratios,15,ANZSIC06 group C259
2020,Level 4,CC912,Other Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,37,ANZSIC06 group C259
2020,Level 3,CC91,Furniture and Other Manufacturing,Percentage,H36,Current ratio,Financial ratios,143,ANZSIC06 groups C251 and C259
2020,Level 3,CC91,Furniture and Other Manufacturing,Percentage,H37,Quick ratio,Financial ratios,94,ANZSIC06 groups C251 and C259
2020,Level 3,CC91,Furniture and Other Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,38,ANZSIC06 groups C251 and C259
2020,Level 3,CC91,Furniture and Other Manufacturing,Percentage,H39,Return on equity,Financial ratios,37,ANZSIC06 groups C251 and C259
2020,Level 3,CC91,Furniture and Other Manufacturing,Percentage,H40,Return on total assets,Financial ratios,14,ANZSIC06 groups C251 and C259
2020,Level 3,CC91,Furniture and Other Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,37,ANZSIC06 groups C251 and C259
2020,Level 1,CC,Manufacturing,Percentage,H36,Current ratio,Financial ratios,144,ANZSIC06 division C
2020,Level 1,CC,Manufacturing,Percentage,H37,Quick ratio,Financial ratios,90,ANZSIC06 division C
2020,Level 1,CC,Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,26,ANZSIC06 division C
2020,Level 1,CC,Manufacturing,Percentage,H39,Return on equity,Financial ratios,14,ANZSIC06 division C
2020,Level 1,CC,Manufacturing,Percentage,H40,Return on total assets,Financial ratios,6,ANZSIC06 division C
2020,Level 1,CC,Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,44,ANZSIC06 division C
2020,Level 3,DD11,Electricity and Gas Supply,Percentage,H36,Current ratio,Financial ratios,C,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2020,Level 3,DD11,Electricity and Gas Supply,Percentage,H37,Quick ratio,Financial ratios,C,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2020,Level 3,DD11,Electricity and Gas Supply,Percentage,H39,Return on equity,Financial ratios,C,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2020,Level 3,DD11,Electricity and Gas Supply,Percentage,H40,Return on total assets,Financial ratios,3,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2020,Level 3,DD11,Electricity and Gas Supply,Percentage,H41,Liabilities structure,Financial ratios,C,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2020,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Percentage,H36,Current ratio,Financial ratios,C,"ANZSIC06 groups D281, D291, and D292"
2020,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Percentage,H37,Quick ratio,Financial ratios,C,"ANZSIC06 groups D281, D291, and D292"
2020,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Percentage,H39,Return on equity,Financial ratios,C,"ANZSIC06 groups D281, D291, and D292"
2020,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Percentage,H40,Return on total assets,Financial ratios,3,"ANZSIC06 groups D281, D291, and D292"
2020,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Percentage,H41,Liabilities structure,Financial ratios,C,"ANZSIC06 groups D281, D291, and D292"
2020,Level 1,DD,"Electricity, Gas, Water and Waste Services",Percentage,H36,Current ratio,Financial ratios,74,ANZSIC06 division D
2020,Level 1,DD,"Electricity, Gas, Water and Waste Services",Percentage,H37,Quick ratio,Financial ratios,68,ANZSIC06 division D
2020,Level 1,DD,"Electricity, Gas, Water and Waste Services",Percentage,H39,Return on equity,Financial ratios,6,ANZSIC06 division D
2020,Level 1,DD,"Electricity, Gas, Water and Waste Services",Percentage,H40,Return on total assets,Financial ratios,3,ANZSIC06 division D
2020,Level 1,DD,"Electricity, Gas, Water and Waste Services",Percentage,H41,Liabilities structure,Financial ratios,50,ANZSIC06 division D
2020,Level 4,EE112,Residential Building Construction,Percentage,H36,Current ratio,Financial ratios,135,ANZSIC06 group E301
2020,Level 4,EE112,Residential Building Construction,Percentage,H37,Quick ratio,Financial ratios,73,ANZSIC06 group E301
2020,Level 4,EE112,Residential Building Construction,Percentage,H39,Return on equity,Financial ratios,57,ANZSIC06 group E301
2020,Level 4,EE112,Residential Building Construction,Percentage,H40,Return on total assets,Financial ratios,10,ANZSIC06 group E301
2020,Level 4,EE112,Residential Building Construction,Percentage,H41,Liabilities structure,Financial ratios,18,ANZSIC06 group E301
2020,Level 4,EE113,Non-Residential Building Construction,Percentage,H36,Current ratio,Financial ratios,120,ANZSIC06 group E302
2020,Level 4,EE113,Non-Residential Building Construction,Percentage,H37,Quick ratio,Financial ratios,106,ANZSIC06 group E302
2020,Level 4,EE113,Non-Residential Building Construction,Percentage,H39,Return on equity,Financial ratios,20,ANZSIC06 group E302
2020,Level 4,EE113,Non-Residential Building Construction,Percentage,H40,Return on total assets,Financial ratios,5,ANZSIC06 group E302
2020,Level 4,EE113,Non-Residential Building Construction,Percentage,H41,Liabilities structure,Financial ratios,25,ANZSIC06 group E302
2020,Level 3,EE11,Building Construction,Percentage,H36,Current ratio,Financial ratios,130,ANZSIC06 groups E301 and E302
2020,Level 3,EE11,Building Construction,Percentage,H37,Quick ratio,Financial ratios,83,ANZSIC06 groups E301 and E302
2020,Level 3,EE11,Building Construction,Percentage,H39,Return on equity,Financial ratios,41,ANZSIC06 groups E301 and E302
2020,Level 3,EE11,Building Construction,Percentage,H40,Return on total assets,Financial ratios,8,ANZSIC06 groups E301 and E302
2020,Level 3,EE11,Building Construction,Percentage,H41,Liabilities structure,Financial ratios,20,ANZSIC06 groups E301 and E302
2020,Level 4,EE121,Heavy and Civil Engineering Construction,Percentage,H36,Current ratio,Financial ratios,103,ANZSIC06 group E310
2020,Level 4,EE121,Heavy and Civil Engineering Construction,Percentage,H37,Quick ratio,Financial ratios,96,ANZSIC06 group E310
2020,Level 4,EE121,Heavy and Civil Engineering Construction,Percentage,H39,Return on equity,Financial ratios,31,ANZSIC06 group E310
2020,Level 4,EE121,Heavy and Civil Engineering Construction,Percentage,H40,Return on total assets,Financial ratios,10,ANZSIC06 group E310
2020,Level 4,EE121,Heavy and Civil Engineering Construction,Percentage,H41,Liabilities structure,Financial ratios,31,ANZSIC06 group E310
2020,Level 3,EE12,Heavy and Civil Engineering Construction,Percentage,H36,Current ratio,Financial ratios,103,ANZSIC06 group E310
